GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
CCL5_CST7,HLA-DMA_LGALS3,FOLR3_S100A8,GP9_PF4
CST3_GZMK,CST7_S1PR5,GPR56_MAFB,CD19_PF4
CEBPB_PGRMC1,CD79A_TCL1A,MAFB_TYMP,FOLR3_NRGN
ALDH2_SNX29P2,GNLY_PPBP,KLRB1_S100A12,CA2_PHACTR1
PRSS23_TMEM40,FCN1_TYROBP,AQP3_IGFBP7,FCER1A_IFI30
MMD_S100A12,FPR1_HLA-DMA,LINC00926_TMEM40,FGL2_IGSF6
CLIC3_XCL1,ENHO_PRSS23,C9orf142_CCL5,FGFBP2_LY6G6F
P2RX5_PF4,CCL4_RP11-367G6.3,PTGS1_TNFSF13B,IGLL5_MYL9
CCL5_CLIC3,C5orf56_PLD4,SMIM14_ZAP70,GZMH_TREML1
CYBA_FCRL6,CLEC1B_GZMK,GNLY_SPON2,ASGR1_IL1B
CA2_FERMT3,LYAR_PTCRA,CMTM5_MS4A6A,ACRBP_CLDN5
FGFBP2_GZMH,JAKMIP1_TSC22D1,CDA_IGSF6,FPR1_IGSF6
MAL_MYL9,GZMB_HLA-DOB,PRF1_SERPINF1,FCRLA_S1PR5
MAL_PKIG,KLRB1_PTCRA,FERMT3_MS4A6A,ASGR1_RGS18
IL32_LGALS3,ARPC5L_CD160,CDA_TYMP,ITGA2B_PF4
BLVRA_XCL2,CD72_MZB1,SMCO4_TYROBP,CD72_TMEM40
HLA-DMB_PPBP,FCER1G_HLA-DRB1,GSN_PARVB,ALDH2_IGFBP7
CA2_SPIB,ACRBP_ARPC5L,IL1B_SDPR,ITGA2B_XCL2
PHACTR1_SEPT5,HLA-DOB_SPARC,ASGR1_IFI30,CMTM5_GP1BA
CCL5_CD72,FOLR3_LDLRAP1,ARPC1B_PHACTR1,PHACTR1_PLD4
COTL1_GSN,MMD_TSC22D1,CCL3_NPC2,C5AR1_MAFB
FCER1A_SNCA,ACRBP_CD160,FCGRT_SMCO4,FPR1_PHACTR1
CD72_GRN,SWAP70_TUBB1,HLA-DRB1_TYMP,KIAA0125_LINC00926
CMTM5_LGALS2,CD79A_MZB1,CMTM5_FCER1G,ALDH2_CLEC10A
LY6G6F_MAFB,CST7_PF4,LINC00936_SEPT5,APOBEC3A_ENHO
ASGR1_LY6G6F,CD79A_LINC00926,FCER1G_IFI30,CA2_ENHO
ARPC1B_RAMP1,FGL2_HLA-DQA1,KIAA0125_TCL1A,ALDH2_MAFB
CDA_MAFB,ARHGAP24_MZB1,C5orf56_TREML1,SEPT5_TREML1
CCL5_TTC38,KLRC1_LYAR,CMTM5_LGALS2,ENHO_GSN
P2RX5_TCL1A,HAVCR2_HLA-DMB,C5AR1_IGSF6,GP1BA_SEPT5
SNX29P2_TTC38,PLEKHF1_TTC38,FGFBP2_HLA-DMA,GZMH_ITGA2B
NCR3_S100A12,ARHGAP24_MS4A1,ID2_TALDO1,ASGR1_HAVCR2
CLU_XCL1,LDLRAP1_S100A12,LY6G6F_TREML1,C2orf88_CLDN5
PKIG_TMEM40,JAKMIP1_TUBB1,LDLRAP1_PLBD1,CLEC10A_MAFB
CLIC3_KLRC1,KIAA0125_PNOC,C5AR1_IFITM3,AP001189.4_PRSS23
GSN_PHACTR1,FCRLA_PPBP,HLA-DRB1_LGALS1,FPR1_PLBD1
HLA-DMB_PTGS1,CCL4_IGLL5,HLA-DQB1_MAFB,PF4_PKIG
COTL1_MPP1,GPR56_IGFBP7,HAVCR2_IGSF6,FGL2_PLBD1
IRF8_MFSD1,KLRG1_MAL,GZMK_NKG7,AP001189.4_CD19
CDA_FCER1G,AC147651.3_CD160,PYCARD_TYMP,HLA-DOB_RAMP1
GP1BA_PTGS1,BLNK_KIAA0125,FGL2_S100A12,IGSF6_SMCO4
C5AR1_CLIC3,ARHGAP24_CD72,GPR56_GRN,ENHO_IGSF6
HOPX_NKG7,RGS18_SNCA,MAL_TNFSF13B,CDA_IGFBP7
EFHD2_HIST1H2AC,SAMD3_SPARC,IFI30_IFITM3,IFI30_NCF2
MPP1_PLD4,C5orf56_SAMD3,CTSW_ITGA2B,ASGR1_CLEC10A
APOBEC3G_IGLL5,CD79B_PNOC,S100A8_TYMP,GP9_S1PR5
PKIG_TCL1A,HLA-DMA_SEPT5,SMCO4_TYMP,IGFBP7_SMCO4
ARPC5L_CD9,FERMT3_GNLY,CA2_PTPRCAP,FGL2_MAFB
MS4A6A_NRGN,PF4_RP11-367G6.3,COTL1_S100A11,KIAA0125_S100A12
PARVB_TIGIT,AP001189.4_SERPINF1,APOBEC3A_TREML1,ASGR1_MS4A6A
HVCN1_IL1B,PTCRA_S100A12,GZMA_NKG7,AP001189.4_KIAA0125
ACRBP_IGSF6,CD247_PGRMC1,GP1BA_MS4A6A,C5AR1_SMCO4
BLNK_CD160,CLDN5_LYAR,GZMA_SPON2,ASGR1_NRGN
CLEC10A_PLD4,FGL2_SMIM14,FOLR3_HLA-DMA,PTGS1_SNCA
IRF8_MS4A6A,C9orf142_LINC00926,ADAM28_MAFB,CA2_SERPINF1
CLU_GP9,CD1C_HLA-DOB,GRN_SMCO4,FCRLA_SNX29P2
S100A11_TPM1,HVCN1_SPON2,ALDH2_IL32,ALDH2_ENHO
IL1B_MS4A6A,S100A12_TSC22D1,KIAA0125_MS4A1,ACRBP_PTCRA
AKR1C3_S1PR5,FPR1_LGALS3,CCL5_CST7,KIAA0125_PF4
SMIM14_ZAP70,KLRB1_LAT2,APOBEC3A_IFI30,ITGA2B_S1PR5
ARPC1B_LAT2,CD72_GNLY,CDA_HLA-DPA1,CDA_SMCO4
ACRBP_CLEC1B,CD160_GAS2L1,C5AR1_CDA,ITGA2B_TCL1A
HLA-DPA1_SMIM14,FCN1_HLA-DRB1,C9orf142_NKG7,TREML1_XCL1
CCL5_HLA-DOB,GP9_RAMP1,CD37_PARVB,PNOC_SNX29P2
ENHO_IFI30,BLNK_TPM1,NKG7_XCL1,CD72_LINC00926
AIF1_GP1BA,HLA-DOB_PLD4,CA2_MS4A6A,CD1C_FCER1A
IL32_PPBP,LAT2_LYAR,LTB_S100A11,SNX29P2_TCL1A
HOPX_SDPR,KLRG1_S100A12,CD72_LINC00926,NRGN_RGS18
HLA-DMA_LAT2,CLDN5_KLRB1,MS4A1_PRSS23,GPR56_GZMH
C5AR1_SMCO4,IGLL5_PF4,GSN_PHACTR1,GSN_PHACTR1
H2AFY_SWAP70,HLA-DOB_SAMD3,IL32_S100A11,ENHO_PLBD1
FERMT3_MMD,LGALS2_MS4A6A,HLA-DPB1_TYMP,GP9_GPR56
EAF2_S1PR5,AC147651.3_LYAR,CD37_FCRL6,FOLR3_PTGS1
HINT1_PKIG,HLA-DPB1_TNFSF13B,HLA-DPA1_MYL9,ALDH2_PTGS1
CTSW_TTC38,CCL3_LAT2,TCL1A_TREML1,GP9_TCL1A
ARHGAP24_F13A1,CCL5_CD19,S100A11_SEPT5,ARHGAP24_TTC38
LGALS1_LGALS3,CCL4_MYL9,RAMP1_TREML1,TMEM40_TTC38
CDA_TYROBP,LGALS3_SEPT5,AIF1_ASGR1,F13A1_SEPT5
HLA-DQA1_KIAA0125,AQP3_GZMK,CD2_GZMK,FCRL6_GZMH
CD9_SEPT5,KLRB1_KLRC1,KIAA0125_SEPT5,AP001189.4_XCL2
CD37_EAF2,C5orf56_PARVB,IL32_UBB,AP001189.4_GZMH
HLA-DQA1_LY6G6F,FCRLA_GNLY,PTGS1_TYROBP,MYL9_PKIG
CYBA_IL32,ASGR1_PLBD1,IFI30_TYROBP,CMTM5_XCL1
FOLR3_FPR1,CCL5_KIAA0125,MAP3K7CL_SERPINF1,ALDH2_APOBEC3A
FPR1_GRN,GNLY_LINC00926,HLA-DMB_IGSF6,ARHGAP24_PKIG
C5orf56_MMD,GZMK_HIST1H2AC,C5AR1_TNFSF13B,IGFBP7_RGS18
CCL3_S100A8,PF4_SPON2,MFSD1_PTPRCAP,C5AR1_PHACTR1
CD37_PNOC,GZMH_HLA-DQB1,HLA-DQA1_TYMP,LGALS2_PTGS1
ARHGAP24_C2orf88,FGFBP2_MARCH2,CLEC1B_S100A8,CA2_PLD4
AQP3_RP11-367G6.3,PRF1_TTC38,MARCH2_SERPINF1,MS4A6A_RGS18
CD79B_SDPR,FCER1A_ITGA2B,ADAM28_MARCH2,C5AR1_IGFBP7
FGFBP2_KIAA0125,LINC00926_PPBP,AIF1_LTB,PHACTR1_SMCO4
NKG7_XCL1,HLA-DMA_IGSF6,GP1BA_TNFSF13B,FPR1_SMCO4
PLBD1_PTGS1,CST7_RP11-367G6.3,GNLY_GZMB,FGFBP2_GNG11
CST7_HAVCR2,KLRB1_SPIB,KIAA0125_S100A12,HAVCR2_PTGS1
FOLR3_S100A8,CD247_MMD,C5orf56_SERPINF1,GP1BA_GPR56
PARVB_PLD4,GZMA_NKG7,LAT2_SPON2,CD72_S1PR5
GZMB_TMEM40,GP9_PRSS23,HAVCR2_MAFB,IGLL5_TMEM40
BLNK_FOLR3,PARVB_SPARC,CA2_FERMT3,APOBEC3A_SMCO4
H2AFY_SMIM14,FCER1G_TYROBP,LTB_NCF2,HLA-DQA1_IFI30
PTGS1_TYROBP,CLEC1B_KLRB1,IL1B_TNFSF13B,CDA_RGS18
AQP3_FPR1,ITGA2B_MFSD1,FCER1A_SERPINF1,GAS2L1_PTCRA
HOPX_TCL1A,HLA-DRB1_TYROBP,FOLR3_FPR1,APOBEC3A_C5AR1
GIMAP5_TTC38,CLDN5_S100A12,ADAM28_FCER1G,APOBEC3A_CLEC10A
ALDH2_PPBP,IGSF6_LGALS3,ASGR1_PLBD1,FGL2_PHACTR1
CD160_CLDN5,ARHGAP24_FCRLA,HLA-DQB1_LGALS1,CD160_FOLR3
FGL2_IL1B,LDLRAP1_LYAR,CST3_HLA-DPA1,CMTM5_GPR56
GIMAP5_GIMAP7,ABI3_RAMP1,AP001189.4_LY6G6F,FCRLA_MYL9
FCGRT_FOLR3,ACRBP_GZMK,ALDH2_HLA-DRB1,APOBEC3A_FGL2
CCL5_CD9,IFI30_LY6G6F,HLA-DRB1_LGALS3,APOBEC3A_CDA
ENHO_TREML1,FPR1_SEPT5,NCOA4_SEPT5,IGLL5_SNX29P2
CD9_PHACTR1,PGRMC1_SNCA,GPR56_IFI30,KIAA0125_PNOC
CD247_LAMTOR1,CLIC3_PTGDR,EAF2_LGALS2,FOLR3_SPIB
MAFB_TTC38,MYL9_PF4,LINC00926_MS4A1,CDA_PHACTR1
LAMTOR1_SMCO4,LST1_SMCO4,F13A1_LGALS2,GNG11_HLA-DOB
COTL1_SDPR,PRR5_RGS18,NCOA4_PARVB,LINC00926_PKIG
LGALS2_MS4A6A,PKIG_SERPINF1,HLA-DMB_IFITM3,CD160_S1PR5
GZMH_S1PR5,PRR5_S100A8,ASGR1_NPC2,PF4_PNOC
GP1BA_LGALS2,CST7_IGLL5,HOPX_LGALS1,CLDN5_GP1BA
FCGR3A_HLA-DMB,CST7_HVCN1,LGALS1_LINC00936,CD72_PF4
FCGR3A_IFI30,C9orf142_MZB1,CDA_LST1,IL1B_NRGN
LINC00936_PLD4,NCOA4_SERPINF1,JAKMIP1_S100A12,MS4A6A_PLBD1
PTGS1_SMCO4,LDLRAP1_NCR3,CD79A_LINC00926,MS4A6A_NRGN
APOBEC3G_PGRMC1,GP1BA_TUBB1,LGALS3_MAFB,CMTM5_LY6G6F
PKIG_SNCA,AC147651.3_KLRB1,TNFSF13B_TYMP,FPR1_PTGS1
FERMT3_GP9,PNOC_TPM1,ARPC1B_HLA-DRB1,FCRLA_TCL1A
LGALS2_MZB1,CD1C_PARVB,GIMAP7_GNG11,S100A12_SNCA
MARCH2_TMEM40,NCR3_TSC22D1,LAT2_S100A8,NRGN_PLBD1
C1orf162_JAKMIP1,FOLR3_TSC22D1,HLA-DMB_HLA-DQA1,CD19_LINC00926
GSN_IRF8,NRGN_TUBB1,FCER1A_IL1B,PKIG_S1PR5
HLA-DMA_HLA-DRB1,HLA-DOB_TMEM40,SPON2_XCL1,ALDH2_PLBD1
CCL5_IL32,LAT2_S100A12,BLNK_HVCN1,ASGR1_CA2
ID2_TUBB1,CD79A_MS4A1,LYAR_SRGN,FOLR3_RGS18
HLA-DQB1_HLA-DRB1,CD1C_SAMD3,CD160_S100A12,FCRLA_LINC00926
ARHGAP24_TREML1,HAVCR2_PTGS1,SWAP70_TYROBP,FCRLA_ITGA2B
FPR1_IGSF6,CD160_KLRG1,GSTP1_SEPT5,ENHO_IGFBP7
GNLY_NKG7,CTSW_SPON2,CCL5_CTSW,PLBD1_RGS18
KLRG1_S1PR5,EAF2_TUBB1,ABI3_SMIM14,C2orf88_PTCRA
ARPC1B_HLA-DOB,FERMT3_PPBP,ARPC1B_RAMP1,APOBEC3A_FPR1
HLA-DPA1_HLA-DRB1,CMTM5_MS4A6A,F13A1_TYROBP,GZMB_TREML1
SAT1_TNFSF13B,PARVB_PLD4,HLA-DMA_HLA-DPA1,IGLL5_KIAA0125
MZB1_TREML1,PKIG_PLEKHF1,MMD_S100A12,ITGA2B_PKIG
ACRBP_CLDN5,CST7_MYL9,CDA_FCGR3A,CLEC10A_IGSF6
IRF8_XCL1,CD247_MS4A6A,FCER1A_IFI30,AP001189.4_SEPT5
ID2_LYAR,ARPC5L_GZMK,CD37_KIAA0125,ASGR1_NCF2
APOBEC3A_RAMP1,PDIA3_SNX29P2,CLEC1B_SEPT5,IFITM3_IGSF6
HLA-DMA_PF4,FPR1_IGSF6,LST1_PRF1,CA2_IGSF6
ARHGAP24_PLBD1,FOLR3_PRR5,AP001189.4_TCL1A,GZMB_TMEM40
CD2_GSN,LINC00936_MPP1,CCL3_GZMH,PKIG_TCL1A
S100A11_SRGN,CLEC1B_MAL,CST7_NKG7,LAT2_S100A12
CYBA_PRR5,PLD4_SAMD3,FCER1G_TYROBP,IGLL5_TCL1A
RP11-367G6.3_XCL2,GNLY_TCL1A,ASGR1_LST1,FCRL6_HLA-DOB
CLDN5_S100A8,MS4A1_TCL1A,CCL3_RAMP1,LINC00926_SPARC
FGL2_KLRG1,FCN1_HAVCR2,ASGR1_HLA-DPA1,SEPT5_XCL2
JAKMIP1_S100A8,CD72_MS4A1,GAS2L1_S100A8,FGL2_IGFBP7
GNG11_SPARC,HAVCR2_TYROBP,P2RX5_SERPINF1,FCRL6_PRSS23
CD9_IFITM3,MZB1_PPBP,GZMK_PRR5,RAMP1_XCL2
CD2_JAKMIP1,ARHGAP24_PPBP,ARPC1B_FGFBP2,CDA_FPR1
LINC00936_SNX29P2,ACRBP_PLA2G12A,AQP3_LTB,CD19_TREML1
CD19_RAMP1,PKIG_PRF1,FOLR3_PLA2G12A,KIAA0125_TREML1
CLDN5_FOLR3,C5orf56_TMEM40,FCER1G_TALDO1,FCRL6_SPARC
HINT1_S1PR5,FCGR2B_S100A12,C5orf56_TCL1A,NCF2_PLBD1
LAMTOR1_MPP1,C9orf142_GNLY,PLEKHF1_TREML1,FGFBP2_GZMH
ARPC5L_CA2,LY6G6F_PHACTR1,PF4_TPM1,IL1B_PLBD1
ASGR1_PTGS1,HIST1H2AC_PLA2G12A,IL1B_MAFB,FPR1_IGFBP7
COTL1_CYBA,CTSW_PF4,MZB1_PLBD1,FCRL6_XCL2
CMTM5_MS4A6A,GNLY_MS4A1,IGFBP7_NCF2,ASGR1_CD1C
NPC2_RP11-367G6.3,CD160_KLRC1,MS4A6A_P2RX5,ALDH2_SERPINF1
ARPC5L_P2RX5,IRF8_PGRMC1,C1orf162_SEPT5,AP001189.4_GZMB
IGFBP7_IGSF6,MS4A6A_TUBB1,FGFBP2_PTPRCAP,FGFBP2_PRSS23
HLA-DPA1_TCL1A,KLRG1_TSC22D1,CYBA_S100A11,NRGN_S100A12
C5orf56_PLEKHF1,ARHGAP24_CD79A,CA2_NPC2,ITGA2B_MYL9
ASGR1_IL1B,ID2_TNFSF13B,NCF2_TYROBP,MAFB_PLD4
S100A8_SPARC,CCL4_SPON2,LGALS2_MS4A6A,LY6G6F_TCL1A
CTSW_NCR3,ARHGAP24_C9orf142,GNG11_IGSF6,CA2_CD1C
CD247_MPP1,AP001189.4_PLEKHF1,CCL3_SMCO4,ALDH2_CD1C
MFSD1_SWAP70,CD9_FCGR3A,LAMTOR1_SMCO4,C5AR1_FPR1
LAT2_TSC22D1,FCRL6_GYG1,GNG11_SERPINF1,MYL9_PNOC
GNLY_GPR56,C2orf88_GZMA,C1orf162_RAMP1,LY6G6F_SDPR
CYBA_MARCH2,GAS2L1_LYAR,GPX1_HOPX,CDA_IL1B
FGL2_S100A12,CD2_MAL,ARPC1B_HLA-DPA1,RGS18_SNCA
CCL5_PRR5,HVCN1_P2RX5,PTCRA_S100A8,CD72_MYL9
GPX1_SWAP70,CCL3_EAF2,MS4A1_SERPINF1,CD72_IGLL5
KIAA0125_SNCA,S100A8_ZAP70,LY6G6F_PLBD1,CA2_MAFB
ARPC1B_TNFSF13B,CCL4_CTSW,SEPT5_TMEM40,FCER1A_PHACTR1
CD9_XCL2,CCL3_GP1BA,HLA-DPA1_SEPT5,IL1B_SMCO4
ADAM28_FCER1A,CD79B_ODC1,LGALS3_SMCO4,IGLL5_LINC00926
CD79A_FGFBP2,PARVB_TMEM40,FCRLA_GZMK,IFITM3_PHACTR1
PTGDR_SPIB,FPR1_GRN,IGSF6_NCF2,GSN_IFI30
FCER1G_IGLL5,CD160_NCR3,CTSW_NKG7,GP1BA_LY6G6F
ARPC5L_PF4,HAVCR2_HLA-DRB1,FCRLA_TREML1,MAFB_NCF2
ARPC1B_S100A6,MAL_SPIB,GP9_HOPX,GNG11_S1PR5
AKR1C3_ITGA2B,CST7_CTSW,HOPX_PLD4,IGLL5_ITGA2B
GZMB_MAP3K7CL,GPR56_SMCO4,AKR1C3_HVCN1,GPR56_TMEM40
CA2_CLEC10A,P2RX5_PPBP,CST7_KLRC1,MS4A6A_SNCA
JAKMIP1_SMCO4,IGFBP7_SMCO4,CD79A_CDA,AP001189.4_CD79A
CLU_PNOC,CD72_PPBP,APOBEC3G_NCF2,FGFBP2_RAMP1
GNLY_SPON2,AP001189.4_PRF1,CDA_MAFB,LINC00926_LY6G6F
FOLR3_PLA2G12A,FOLR3_SNCA,GZMB_TREML1,CD72_TCL1A
BLVRA_IGSF6,CCL3_PTCRA,CST3_LGALS3,GP9_PKIG
CD160_S100A12,FCER1A_MARCH2,CMTM5_FCN1,RAMP1_SPARC
IL32_TIGIT,MAL_PTCRA,ARPC1B_IL32,CMTM5_GNG11
IFI30_IFITM3,CD247_JAKMIP1,HLA-DPA1_HLA-DQA1,MAFB_TNFSF13B
HIST1H2AC_S100A12,GNLY_MZB1,C5orf56_SRGN,ENHO_SMCO4
LINC00926_MMD,C9orf142_MS4A1,CD19_LINC00926,IFITM3_MAFB
IFITM3_NCF2,HAVCR2_IL1B,MPP1_S1PR5,HAVCR2_IGFBP7
BLNK_HLA-DOB,CD247_SWAP70,PLEKHF1_SEPT5,NCF2_PHACTR1
FCRLA_MZB1,MAL_TSC22D1,HLA-DMA_NKG7,FGL2_PTGS1
ADAM28_C5AR1,CD2_PTCRA,ASGR1_LGALS2,AP001189.4_XCL1
GNG11_IFITM3,NKG7_ODC1,ABI3_CCL5,ADAM28_SEPT5
BLVRA_CMTM5,C2orf88_ODC1,IFI30_TYMP,FCGR2B_SNCA
GIMAP7_PKIG,FCER1G_HAVCR2,CCL5_PTPRCAP,IGSF6_NCF2
LITAF_MAP3K7CL,BLNK_CCL5,CST7_PTPRCAP,RP11-367G6.3_SNX29P2
HLA-DMB_IGSF6,HOPX_ODC1,NRGN_S100A11,GP9_MYL9
CTSW_SDPR,IGFBP7_LST1,ENHO_HLA-DQA1,ALDH2_PLD4
HVCN1_MPP1,ARPC5L_PLA2G12A,FCRLA_TCL1A,IGLL5_TTC38
CDA_TTC38,GRN_HLA-DMA,APOBEC3A_TYMP,HLA-DOB_LINC00926
GNLY_GYG1,GIMAP5_KLRB1,GZMB_PRF1,ASGR1_PLD4
HINT1_KLRG1,GNLY_P2RX5,ARPC5L_MAFB,ENHO_FGL2
CD79B_HLA-DQB1,ODC1_TPM1,NKG7_SPON2,F13A1_XCL1
HLA-DQA1_HLA-DRB1,CD79A_PPBP,CD9_PTGS1,ARHGAP24_SPARC
JAKMIP1_PLEKHF1,GAS2L1_KLRB1,GP1BA_LGALS1,RAMP1_TCL1A
IL32_PDIA3,KLRG1_LDLRAP1,FERMT3_PNOC,IL1B_MAFB
PARVB_XCL2,CST7_SPON2,ID2_NKG7,ASGR1_IFITM3
CD2_HLA-DOB,CD79A_PRF1,HLA-DMB_TNFSF13B,PTGS1_TNFSF13B
ACRBP_LAT2,P2RX5_PF4,BLVRA_IL1B,CLEC1B_JAKMIP1
CD37_CLU,MAL_NCR3,HAVCR2_TNFSF13B,CD1C_MAFB
FCER1A_TSC22D1,TCL1A_TTC38,LGALS3_LST1,FCGR3A_IFI30
LTB_PYCARD,AC147651.3_ARPC5L,HLA-DMA_SAT1,GNG11_LINC00926
GPX1_HLA-DMA,AP001189.4_NCOA4,IFITM3_LST1,CLEC10A_IGFBP7
APOBEC3A_MPP1,F13A1_RGS18,AIF1_FCGR2B,AP001189.4_CD160
GP1BA_MS4A6A,CD79A_TTC38,MYL9_SERPINF1,SEPT5_SPARC
ASGR1_FCER1G,PARVB_SAMD3,COTL1_SDPR,PRSS23_XCL1
ADAM28_FCER1G,CCL3_NRGN,SNCA_TALDO1,MAFB_SERPINF1
FCN1_RP11-367G6.3,PTGS1_RGS18,CD9_FGL2,PRSS23_SEPT5
COTL1_FCRL6,BLNK_ODC1,GPR56_HLA-DRB1,ITGA2B_SNX29P2
CST7_XCL2,KLRB1_PLA2G12A,CD9_MAFB,CD72_ITGA2B
HINT1_JAKMIP1,ALDH2_PHACTR1,IRF8_LGALS2,PNOC_S1PR5
ARPC5L_SNX29P2,APOBEC3G_HLA-DQB1,AKR1C3_S1PR5,CD79A_TREML1
CMTM5_FCER1G,CCL5_PNOC,GPX1_GSN,APOBEC3A_CA2
GZMA_KLRC1,CD160_CLEC1B,HLA-DRB1_IL32,IFI30_TNFSF13B
GPR56_MAFB,IL1B_RGS18,C5AR1_XCL2,ARHGAP24_LY6G6F
CD37_PTCRA,GZMB_SPARC,CD160_PLA2G12A,CLEC10A_FGL2
AKR1C3_LY6G6F,HVCN1_PF4,GAS2L1_PNOC,LY6G6F_PF4
HOPX_SNX29P2,FCGR2B_LYAR,S100A8_SPARC,S1PR5_SPARC
C9orf142_MZB1,PKIG_TTC38,CLDN5_S100A8,AKR1C3_FCRL6
LINC00926_MS4A1,FCRL6_MPP1,ADAM28_LGALS2,LINC00926_PPBP
NKG7_PTGDR,CD2_TSC22D1,IRF8_MFSD1,ASGR1_LGALS2
GZMB_SPARC,NCR3_S100A12,FCN1_H2AFY,FGFBP2_LINC00926
HLA-DRB1_KIAA0125,F13A1_HAVCR2,GIMAP5_GIMAP7,CD79A_S1PR5
NCR3_TUBB1,CD72_FCRLA,LGALS1_UBB,CMTM5_F13A1
H2AFY_SNCA,AQP3_KLRB1,LYAR_XCL1,C2orf88_CD1C
GSN_PARVB,SAMD3_TMEM40,CD79A_TREML1,ARHGAP24_CD19
CD9_PTGDR,APOBEC3A_FGL2,LST1_NCF2,FPR1_NCF2
FGFBP2_FOLR3,CD19_ODC1,IFITM3_XCL2,CA2_FCER1A
FCGR3A_MFSD1,AC147651.3_HIST1H2AC,KLRB1_LITAF,ARHGAP24_KIAA0125
HAVCR2_IGSF6,AKR1C3_CA2,FPR1_NCF2,ITGA2B_TTC38
CD37_FPR1,FERMT3_MS4A1,HOPX_IL32,CDA_ENHO
GSN_RP11-367G6.3,MZB1_PRF1,FGFBP2_IFITM3,ASGR1_HLA-DQA1
HLA-DPA1_HLA-DQB1,FCGR2B_KLRB1,CMTM5_IGSF6,ENHO_FPR1
LST1_RGS18,ARHGAP24_P2RX5,FCGRT_MAFB,AKR1C3_TMEM40
MPP1_S1PR5,CLEC1B_S100A12,IGFBP7_PLBD1,CD160_IGLL5
FERMT3_IL1B,MZB1_TTC38,SEPT5_SNCA,CD19_KLRC1
AKR1C3_IFI30,AC147651.3_ACRBP,IRF8_MS4A6A,CA2_GSN
CCL3_GZMH,GP1BA_PGRMC1,FCRL6_GZMH,GP1BA_XCL1
C1orf162_CA2,HIST1H2AC_PNOC,ARHGAP24_LY6G6F,RAMP1_SDPR
LYAR_PTGDR,IFI30_PHACTR1,GPX1_HLA-DQA1,IGFBP7_NRGN
ADAM28_MARCH2,S100A12_SWAP70,AP001189.4_MS4A1,CA2_PLBD1
LTB_TPM4,CD79A_GNLY,LGALS2_NCF2,AKR1C3_LY6G6F
ABI3_SMIM14,GRN_LGALS3,AIF1_GRN,GNG11_PF4
IL1B_TSC22D1,FCGR3A_IFITM3,HLA-DQA1_IFITM3,C5AR1_RGS18
AIF1_IL32,GAS2L1_HIST1H2AC,CD37_HLA-DMB,FCRLA_GP9
IL1B_SWAP70,CLIC3_GSN,ASGR1_CST3,GZMH_PRSS23
SPON2_XCL1,C5orf56_GZMB,FCRLA_TSC22D1,IGSF6_RGS18
CMTM5_IL1B,CD72_CD79A,EAF2_SAT1,HLA-DOB_PF4
NCF2_TIGIT,CD1C_GZMB,CLDN5_KLRC1,GP9_SNX29P2
COTL1_IGFBP7,GZMK_LYAR,TALDO1_TYMP,ALDH2_SMCO4
CD2_PRSS23,FGFBP2_H2AFY,ASGR1_HLA-DMB,PKIG_SNX29P2
GZMA_SPON2,NCR3_PTCRA,GYG1_NCR3,ENHO_PTGS1
IL32_NCR3,PPBP_TCL1A,FCRL6_IFITM3,GZMB_ITGA2B
FPR1_LST1,CDA_ID2,AQP3_H2AFY,HAVCR2_MAFB
MFSD1_TMEM40,LYAR_PLA2G12A,LTB_PYCARD,IGSF6_TNFSF13B
LYAR_NKG7,MARCH2_MFSD1,TNFSF13B_TYROBP,ASGR1_SERPINF1
LST1_P2RX5,ACRBP_GAS2L1,HLA-DMB_HLA-DRB1,PF4_SPARC
CYBA_XCL1,ADAM28_HAVCR2,SEPT5_SMCO4,ARHGAP24_RAMP1
IGSF6_LST1,FGL2_XCL1,ARHGAP24_FGL2,APOBEC3A_SERPINF1
LTB_S100A11,EAF2_PGRMC1,PLBD1_SMCO4,C2orf88_PLD4
MAL_PARVB,AQP3_CD160,FPR1_SMCO4,IGFBP7_IL1B
HLA-DMB_PLBD1,JAKMIP1_S100A12,IGSF6_TYMP,AP001189.4_PNOC
CD37_SMIM14,KLRG1_PTCRA,CMTM5_TPM4,GP9_SDPR
HLA-DMA_HLA-DQB1,SPIB_TUBB1,GZMH_S1PR5,CD19_IGLL5
TNFRSF1B_TUBB1,CCL5_GZMA,CEBPB_S100A11,MAFB_RGS18
MMD_PKIG,PPBP_SPON2,CD79B_HLA-DQB1,SDPR_TMEM40
FCRL6_HVCN1,S1PR5_SPON2,LGALS3_S100A6,ASGR1_SNCA
LAMTOR1_PARVB,ACRBP_PNOC,IFITM3_TYMP,ASGR1_HLA-DMB
C5AR1_TYROBP,KIAA0125_ODC1,HLA-DMA_LINC00926,IGSF6_NRGN
CD37_FERMT3,GZMB_PLD4,FCRLA_IFITM3,FPR1_PLD4
PTCRA_S100A8,FCRLA_HVCN1,ARPC1B_KLRC1,KLRC1_PNOC
F13A1_LGALS2,MMD_PRR5,BLNK_SNX29P2,SPON2_TREML1
ALDH2_PGRMC1,MYL9_SNX29P2,F13A1_FCER1G,KLRC1_SNX29P2
F13A1_FCER1G,KLRC1_LDLRAP1,APOBEC3A_MAFB,ARHGAP24_FGFBP2
ODC1_RAMP1,CD9_IFITM3,FPR1_LGALS2,C5AR1_MS4A6A
