GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
RPL10_RPS15A,CD3D_IL32,LINC00926_TSPAN13,HLA-C_NKG7
RPL10_RPS4X,RPL3_RPS4X,RPL11_RPL23A,EEF1A1_RPL3
HLA-DPA1_HLA-DQA1,LDHB_RPL11,BLK_CD79B,KIAA0125_P2RX5
CDA_FCN1,CFP_CST3,HLA-DRB5_TIGIT,EAF2_FCN1
GZMH_RPL10A,RPL13_RPL30,CCL4_GNG7,RPL32_RPS23
CDA_LGALS2,B2M_GSTP1,SMIM14_TKT,FCN1_SPIB
RPL10_RPL13,NKG7_RPL32,B2M_RPL10,FCGRT_FCN1
CD37_SPIB,KLRG1_RPS23,GNG7_TSPAN13,EAF2_TYROBP
RPS6_TYROBP,GZMA_GZMK,CD79A_PRF1,FCGRT_TYMP
CD68_CFP,CTSW_HLA-A,GZMK_NOSIP,CD8A_CD8B
FCER1G_TYROBP,BLVRB_LGALS2,SH2D1A_SPIB,BLVRB_CST3
AP1S2_IRF8,RPLP0_RPS23,CD2_MARCH1,FCRLA_HVCN1
AP1S2_MS4A1,CD68_CFP,FCRL6_GABARAP,CD68_TYMP
LY86_SERPINA1,LGALS3_LY86,EEF1A1_RPLP0,MS4A1_PNOC
RPL32_RPL35A,COTL1_PRF1,EEF1A1_RPS12,LGALS2_SPIB
ISG20_RPL31,HLA-DRB1_PYCARD,CCL4_FCRLA,CFD_TYMP
LDHB_SPIB,CCL4_CD40,CEBPD_FCN1,FCGRT_SPI1
EEF1A1_RPLP2,LTB_RPS25,RPL27A_RPS29,CD14_FTH1
CD79B_PNOC,CD79B_FCGRT,C12orf75_P2RX5,RPL3_RPS14
RPS12_RPS27A,BLVRB_MS4A6A,PRF1_TCL1A,CFP_FTL
FCGRT_LY86,BRI3_LY86,EEF1A1_RPLP2,RPS14_RPS6
FCRLA_VPREB3,EEF1A1_RPL5,CCR7_CD8B,MS4A1_TSPAN13
LAG3_MARCH1,SMIM14_SPI1,ARPC5L_NCR3,LGALS2_SERPINA1
CFD_FCER1G,FCRLA_HLA-DOB,BANK1_FCER2,CD14_CD40
EEF1A1_RPL10,HLA-DPA1_HLA-DQA1,RPL13_RPS4X,RPLP0_RPS28
RPL23A_RPS12,IL7R_MALAT1,AP1S2_SNX2,CST3_SPIB
HLA-DQA2_VPREB3,MALAT1_NEAT1,GPX1_SERPINA1,FCN1_TYMP
B2M_IL32,HLA-DQA1_LINC00926,B2M_RPS12,RPL32_RPS6
CDA_SERPINA1,CD40_LY86,RPL13_RPL3,HLA-DOB_PDLIM1
PNOC_S100A8,NKG7_SPI1,APMAP_CD79B,BLVRB_FCER1G
LTB_MS4A1,APMAP_RPL27A,CD2_SH2D2A,BRI3_TYMP
RPL3_RPL5,RPS12_RPS4X,RPL13A_RPS25,HLA-DOB_P2RX5
RPS5_TYMP,HLA-DQA1_HLA-DRB5,RPL13_RPS6,AIF1_LST1
RPS18_RPS25,MYL12A_NCF2,DUSP2_PKIG,AIF1_CD14
CEBPD_LGALS3,CD2_LY86,HLA-DMB_S100A9,FCER1G_MS4A6A
CFD_RPS15A,ISG20_LDHB,CEBPD_IRF8,SERPINA1_SPI1
CDA_TYROBP,CD14_COTL1,CFP_SMIM14,S100A9_SPIB
BLVRB_CFD,CD3D_FCGRT,GNG7_HVCN1,AIF1_NCF2
CST7_FGFBP2,RPL27A_S100A11,AC092580.4_LAG3,CD68_TYROBP
HLA-DMB_S100A9,RPL32_RPL9,HLA-DMA_TIGIT,EAF2_SPI1
B2M_GZMH,PDLIM1_SPI1,P2RX5_TCL1A,BLVRB_CD68
S100A4_TCL1A,EEF1A1_GZMH,APMAP_MATK,CD72_MS4A1
FTH1_MATK,CCL5_GZMK,MS4A1_PRF1,AIF1_MS4A6A
FCGRT_GRN,HLA-DPB1_LINC00926,RPL11_RPL13A,CD68_FTL
GZMK_IL7R,CD68_SPI1,FCRLA_TCL1A,BLVRB_SPIB
CFP_NCF2,GPX1_RPL36,HLA-B_NKG7,BRI3_IRF8
HLA-DQA1_HLA-E,LGALS2_MS4A6A,CYB561A3_SH2D1A,RPS14_RPS3
RPL32_RPS12,B2M_CST7,HVCN1_TCL1A,CST3_NCF2
SERPINA1_SPI1,RPL10_RPL11,C12orf75_HVCN1,CD14_SERPINA1
TCL1A_TSPAN13,CCL4_RPL13,CD40_MARCH1,CST7_GZMM
CD72_CD79A,CD8B_RPL10A,CYB561A3_NCR3,FCER1G_FCGRT
RPS14_RPS6,LTB_RPL32,CD79A_P2RX5,HVCN1_PKIG
RPS15A_RPS27A,B2M_CCL5,AC092580.4_SH2D2A,P2RX5_VPREB3
LY86_NCF2,RPL23A_RPS25,C12orf75_FCRLA,CST3_LGALS2
BLVRB_FCER1G,BRI3_CD68,HLA-C_MALAT1,BRI3_SPIB
RPL23A_TCL1A,CST7_RPS12,CD79A_FCRLA,GZMH_HLA-DRB1
RPL13_RPS3A,NKG7_RPL9,BLK_MATK,RPS3_RPS4X
MYL12A_SMIM14,CD79A_CFP,PKIG_VPREB3,CD68_GRN
MYL12A_NCF2,RPL10_RPL18A,FCN1_HLA-DRA,CFD_S100A9
CST3_FCN1,RPL3_RPS6,FCRL6_GZMH,RPS12_RPS23
BLVRB_LY86,LTB_PFN1,AC092580.4_NCR3,CFP_LST1
LGALS2_LY86,RPL3_RPS3,CD79A_TSPAN13,RPL13A_RPS12
PTPRCAP_TKT,B2M_PRF1,TCL1A_TSPAN13,HLA-DPB1_HLA-DQA1
HLA-DPB1_HLA-DRA,FTL_VPREB3,CST3_NPC2,FCER2_HVCN1
RPL10_RPL13A,CHST12_HLA-DOB,GSTP1_LST1,NCF2_TYMP
RPL32_RPS4X,EEF1A1_RPL9,RPL30_RPS18,CD14_MARCH1
HLA-C_LDHB,LINC00926_TCL1A,BANK1_P2RX5,CD40_LY86
CD74_HLA-DOB,HLA-C_LDHB,CD79A_HVCN1,FCN1_SERPINA1
PPAPDC1B_SPIB,CTSW_HLA-C,LGALS2_LY86,BLVRB_TYROBP
FCRL6_IRF8,CFD_SERPINA1,BLK_PNOC,HVCN1_KIAA0125
RPS27A_RPS3A,LTB_RPS15A,FCER2_FCRLA,EAF2_IRF8
EAF2_SPIB,FCGRT_FCRLA,CFD_FCER1G,RPL23A_RPS25
BANK1_HLA-DOB,ARPC5L_CD68,RPS15A_RPS6,CDA_TYROBP
CEBPD_TSPAN13,HLA-DMB_TYROBP,LINC00926_PRF1,LGALS2_TYROBP
CFD_SERPINA1,LGALS1_NCR3,RPL13A_RPL31,CST3_S100A9
AIF1_FCER1G,B2M_FGFBP2,CD40_LGALS2,HVCN1_TSPAN13
RPL13A_RPS12,CEBPD_EAF2,CD72_PRF1,GNG7_MS4A1
CYB561A3_KIAA0125,GABARAP_HLA-A,BLK_P2RX5,BRI3_FTL
CCL4_TIGIT,CD99_RPS12,RPS25_RPS28,AP1S2_CD68
RPS15A_RPS3A,CTSS_RPL10A,CD72_P2RX5,MS4A1_PPAPDC1B
EEF1A1_RPL3,CD37_MS4A6A,CD3D_IL32,CTSW_NKG7
RPL13_TPT1,CD14_MS4A6A,HLA-DQA2_PKIG,EEF1A1_RPS6
CDA_FTL,CD8B_SPI1,CD72_FCRLA,FCRL6_FGFBP2
CFP_CST3,CDA_FTL,CD72_HVCN1,CST3_FCN1
MS4A6A_SPIB,CD79A_VPREB3,RPL14_RPSA,CXCR4_NPM1
MALAT1_RPS3A,NEAT1_NOSIP,EAF2_HLA-DMB,GZMH_HLA-DPB1
COTL1_PRF1,NKG7_RPS25,GABARAP_GZMH,CD68_SERPINA1
AIF1_CFD,C12orf75_LGALS1,CCL4_MS4A1,RPL23A_RPS18
HLA-C_SAMD3,CCL5_GZMH,HLA-DRB1_LGALS2,RPL32_RPS12
GZMK_SPIB,GZMH_HLA-DOB,GNG7_MATK,HLA-DRB1_TIGIT
KIAA0125_PKIG,RPL11_RPS4X,CD79B_GNG7,RPL13A_RPL30
CD79B_FCGRT,MALAT1_RPSA,BRI3_TYMP,CFP_TYROBP
CD8B_MARCH1,HLA-C_PRF1,CD72_TSPAN13,RPL27A_RPS23
BLVRB_CST3,RPL13_RPL13A,RPL18A_RPS18,LY86_S100A8
CD68_CDA,GZMA_RPS12,FCER2_GNG7,CCL4_GZMH
CCR7_S100A8,AC092580.4_GRN,GZMK_NCR3,GRN_NCF2
KIAA0125_S100A8,HOPX_LTB,AP1S2_FCRL6,CD72_HVCN1
OAZ1_P2RX5,RPS27A_RPS6,LYAR_MARCH1,CD74_HLA-DPB1
RPL27A_SMIM14,CST3_FCN1,HLA-DRB1_TYROBP,CD74_FCER1G
APOBEC3G_EAF2,BRI3_CFP,LAG3_S100A8,BLVRB_BRI3
CXCR4_EAF2,CD79B_FCRLA,PDLIM1_SNX2,CD40_S100A9
EAF2_S100A8,CD72_FCER2,RPS15A_RPS27A,RPL13A_RPS14
CD40_SPI1,GSTP1_IL32,IRF8_S100A8,BLVRB_HLA-DQA1
CFP_HLA-DOB,GSTP1_RPLP0,BRI3_CD68,RPS15A_RPS25
FCGRT_SERPINA1,FCGRT_NCF2,CD14_TYROBP,LST1_LY86
NKG7_TMEM66,RPL27A_RPS25,GPX1_SPI1,RPL13_RPSA
CD247_IL32,CD8B_NCR3,RPL30_TPT1,CD79A_HVCN1
RPL13A_RPS18,HLA-DQB1_TYMP,HLA-DRA_LY86,HLA-DRB1_IRF8
HLA-DQA1_MARCH1,BLVRB_LY86,LGALS3_SERPINA1,GNG7_SPIB
ARPC5L_CCR7,RPL21_RPS3,PKIG_PRF1,RPL10_RPL3
ISG20_LDHB,RPL3_RPS14,TCL1A_VPREB3,RPL32_RPL36
RPL32_RPSA,MALAT1_RPL21,CD247_MS4A6A,FTL_NCF2
FCGRT_TYMP,RPL30_RPL9,MARCH1_SH2D1A,HLA-DMB_MS4A6A
GABARAP_MS4A6A,GZMH_HLA-DRB1,B2M_RPS3,EEF1A1_RPL11
IRF8_MS4A6A,HLA-DRB1_RPS6,RPLP0_TPT1,CD68_SPIB
CCL4_NKG7,RPL3_RPS27,FCER2_TCL1A,FTL_MS4A6A
EEF1A1_RPL11,CYBA_RPL13,C12orf75_TSPAN13,MS4A6A_SERPINA1
SMIM14_SPI1,FCGRT_HLA-DPA1,RPL30_RPS27,CXCR4_RPLP0
HVCN1_LINC00926,LY86_NPC2,BRI3_GRN,CD14_FTL
BLVRB_MS4A6A,CTSW_PRF1,GSTP1_LGALS3,EAF2_TYMP
GPX1_RPL36,CD8A_FGFBP2,GABARAP_HLA-DQB1,RPL23A_RPL32
HLA-DMB_LGALS2,MYL12A_SPI1,BLK_FCRLA,AIF1_FCN1
RPS23_TPT1,CST7_HLA-A,CD14_LY86,HLA-DPB1_LY86
EEF1A1_RPS5,HLA-DPA1_LTB,FCN1_HLA-DRB1,RPS6_TPT1
CD79B_HLA-DQB1,AIF1_SERPINA1,CCR7_CD247,RPL13_RPS23
FTL_SMIM14,RPL30_RPLP2,MS4A6A_TYROBP,CD14_TYROBP
S100A11_S100A8,ARPC5L_S100A8,GNG7_PNOC,HLA-DRB5_SPI1
B2M_OAZ1,RPS25_RPS28,GPX1_SMIM14,FCN1_MARCH1
P2RX5_PNOC,DUSP2_NKG7,HLA-DRB1_LY86,RPS25_RPS28
CD14_CDA,MALAT1_RPL10A,SPI1_TKT,FTL_SPIB
NKG7_RPS18,HLA-DQA2_LINC00926,RPL9_RPLP2,RPS12_RPS27A
DUSP2_HLA-E,HLA-DQB1_HLA-DRB1,CCL4_LINC00926,GNG7_PPAPDC1B
FGFBP2_IL7R,GRN_SPI1,GZMM_VPREB3,GRN_LGALS2
FCN1_TYROBP,RPS23_RPSA,CD37_LINC00926,EEF1A1_RPL32
HLA-DPB1_TCL1A,HLA-DQB1_HLA-DRB5,FCN1_MS4A6A,BLVRB_EAF2
HLA-DQA2_LINC00926,RPL30_RPS4X,CD40_CEBPD,FCER2_P2RX5
CD3D_CD79B,PPAPDC1B_TSPAN13,CD14_FCN1,CD40_SPI1
EEF1A1_RPL5,IL7R_PFN1,CEBPD_TYROBP,HLA-DRB5_NKG7
BLVRB_CDA,BLVRB_LYZ,RPL10_RPS4X,EAF2_NCF2
MALAT1_NCF2,HLA-DMA_RPL30,GZMH_NKG7,CD14_TYMP
CD8B_HLA-DMA,CCL4_HLA-DRB5,RPS27_RPS4X,P2RX5_TCL1A
HLA-E_SH2D2A,RPS12_RPS3,RPL10A_RPL32,EAF2_FCGRT
CD3D_PDLIM1,IRF8_LGALS2,APMAP_BLK,CD68_LST1
CD40_RPL5,FCER2_TCL1A,BLK_PPAPDC1B,HLA-DQA1_TYMP
CCL5_HLA-DRB1,CST7_LDHB,IL7R_NCR3,CFP_FCGRT
GZMH_RPL10,FGFBP2_RPL13,CD72_FCER2,CST7_FGFBP2
AC092580.4_IRF8,GRN_LINC00926,ISG20_SH2D1A,FCER2_MARCH1
HLA-B_NKG7,GZMM_HLA-DRB5,CD79A_VPREB3,CD74_HLA-DRB5
GRN_MS4A6A,FCN1_S100A11,RPLP2_TPT1,EAF2_GRN
BRI3_TYMP,AC092580.4_NCF2,HVCN1_PRF1,AP1S2_LY86
FTH1_RPS11,B2M_TPT1,SERPINA1_TKT,AP1S2_EAF2
B2M_RPS3,CDA_TYROBP,GZMM_PKIG,RPL10A_RPL9
HVCN1_NCF2,CYBA_EEF1A1,RPS3_RPS6,CD79A_MS4A1
CYBA_RPS25,RPL23A_RPS3,CD72_VPREB3,RPL18A_RPS12
RPL10_RPS14,BRI3_TYMP,LAG3_NCR3,RPL35A_RPS6
CFD_NCF2,RPS3_RPS4X,P2RX5_PKIG,BLVRB_TYMP
RPL10A_RPL23A,RPS27_RPS6,CYB561A3_IRF8,B2M_HLA-C
CHST12_MARCH1,CD8B_RPL11,FCRLA_PKIG,BLVRB_HLA-DPB1
FCER1G_FCN1,RPL27A_RPL9,LYAR_SPIB,CFP_GRN
GZMM_RPS13,CD14_RPSA,CD37_P2RX5,FCER1G_HLA-DMB
GZMH_RPS29,CD3E_RPS4X,GNG7_P2RX5,SERPINA1_TYMP
MALAT1_RPL10A,BLVRB_PKIG,CFP_S100A11,RPL32_RPLP0
CD14_S100A9,LY86_PKIG,RPL18A_RPL27A,HLA-DRA_MS4A6A
AIF1_CDA,HLA-DRA_VPREB3,PKIG_SAMD3,RPL11_RPS25
CD2_TCL1A,LGALS1_RPS6,FCRL6_FGFBP2,CD74_LY86
B2M_CST7,PSAP_RPS25,MARCH1_NCR3,GRN_HLA-DMB
RPL36_RPS28,EAF2_FCN1,RPS29_TPT1,BLVRB_CD40
HLA-DPB1_HVCN1,CD3E_RPS15A,RPL13A_RPS13,CD40_CDA
CD74_SMIM14,B2M_RPS18,CST3_NCF2,PDLIM1_VPREB3
IRF8_S100A9,GZMA_SNX2,FCER2_MS4A1,RPL10_RPS12
BLVRB_CCR7,GZMH_HLA-DPB1,LGALS2_SH2D1A,IRF8_SPI1
RPL23A_RPS3,RPL32_TYROBP,IRF8_SPIB,S100A9_SPI1
CD79A_CFP,RPL21_RPS23,BANK1_CD79B,RPS3A_RPSA
RPL18A_RPS5,COTL1_HLA-DQB1,BLVRB_CFD,FTL_LY86
CD99_HLA-E,FCN1_PYCARD,HVCN1_PKIG,CD74_COTL1
RPL11_RPL21,CFD_CFP,GRN_TYMP,CST3_FCER1G
CST7_HLA-DPB1,LGALS1_RPL13,BANK1_FCRLA,CXCR4_RPL32
CD79A_KIAA0125,AIF1_LST1,P2RX5_PRF1,RPL11_RPLP0
HLA-DQB1_SNX2,CCL4_GZMH,FCER2_PNOC,RPL10_RPL11
PTPRCAP_RPS5,BLK_PKIG,GNG7_PPAPDC1B,RPL11_RPL3
RPL3_RPS14,FCER1G_LY86,CD68_TYMP,AIF1_SERPINA1
BLK_SPIB,PRF1_RPL21,CD8B_PNOC,LST1_SPI1
CFD_FCN1,CDA_NCF2,CD79A_FCER2,CXCR4_RPS6
CDA_MS4A6A,NOSIP_RAC1,CYB561A3_LYAR,CFD_FTH1
RPL30_RPS25,CD3D_TYROBP,HLA-DRA_LGALS2,CFD_TYROBP
BRI3_GRN,RPL3_RPS12,RPL18A_RPS28,RPL23A_RPLP2
CD40_S100A9,FCGRT_HLA-DPB1,HLA-DPB1_HLA-DRB1,LGALS2_MARCH1
LDHB_PDLIM1,RPL13_RPS5,BRI3_NPC2,CFD_S100A8
HLA-B_HVCN1,AIF1_CFD,BANK1_MATK,CD68_S100A8
RPS12_RPS23,MS4A6A_S100A8,CDA_CFD,CDA_MARCH1
RPL23A_RPSA,HLA-DQB1_TYROBP,HLA-DMB_HLA-DRA,HLA-DOB_HVCN1
RPL13_RPL13A,FTL_RPL30,C12orf75_CCL4,FCN1_GRN
MARCH1_PNOC,BLVRB_RPL10A,NPC2_PYCARD,HLA-DQB1_TYROBP
RPSA_TPT1,FCN1_LY86,BRI3_PYCARD,KIAA0125_MS4A6A
NEAT1_SMIM14,KIAA0125_S100A8,RPS23_RPS3,MS4A6A_NPC2
CTSW_RPS25,C12orf75_FCRLA,CD68_GRN,MS4A6A_TYMP
CFD_SPI1,CST3_S100A11,CD79B_KIAA0125,LDHB_RPLP0
B2M_MYL12A,CFD_LY86,HLA-DOB_PKIG,CD14_LST1
AP1S2_CCR7,IL7R_RPS18,KLRG1_LAG3,LGALS2_TYMP
RPL32_RPS5,RPLP0_RPS18,FCER2_LINC00926,CFD_IRF8
SERPINA1_TYMP,CD74_CFD,FCGRT_GRN,HLA-DQA1_MS4A6A
FCRLA_PNOC,CD14_FCER1G,APMAP_GNG7,CXCR4_IL7R
BRI3_SERPINA1,GSTP1_IL7R,CD68_NPC2,EEF1A1_RPS3A
CST3_CYB561A3,AC092580.4_KIAA0125,CD68_PYCARD,BLVRB_HLA-DRA
MALAT1_TALDO1,RPS4X_RPS5,IL32_RPS10,FCN1_TYROBP
HLA-DRB5_LTB,KLRG1_MS4A1,LAG3_PPAPDC1B,CFD_LST1
IL7R_RPL32,CD14_LGALS1,RPL30_RPLP2,FCN1_FTL
HLA-DMA_IL7R,CDA_MS4A6A,C12orf75_DUSP2,HLA-DPA1_HLA-DRB5
RPS12_RPS20,RPL21_TYROBP,EAF2_FCN1,GZMK_IL7R
CEBPD_HOPX,BRI3_CFD,LAG3_NOSIP,HLA-A_HLA-C
FTL_MATK,HLA-DQB1_IL7R,LINC00926_VPREB3,LGALS2_S100A8
CHST12_HLA-DMA,RPL9_RPS12,LY86_MS4A6A,RPL3_RPS6
RPL13_RPL32,CST3_GRN,CD247_S100A8,RPL3_RPSA
RPS27_RPS6,HCST_HLA-B,BLK_MS4A1,PDLIM1_TCL1A
RPS11_SH2D2A,NPM1_RPLP0,CD14_CD247,RPL27A_RPL3
NKG7_RPLP0,HLA-DRB5_RPLP0,HLA-DMB_IRF8,IRF8_LY86
CCL4_HLA-DMB,PFN1_RPS14,KLRG1_NOSIP,CST3_FCGRT
PYCARD_RPL31,PRF1_RPL13A,CFP_SPI1,EEF1A1_LTB
BLVRB_SPI1,CD99_RPS6,KLRG1_NCR3,HVCN1_VPREB3
RPL9_TKT,DUSP2_PNOC,NCR3_NOSIP,IL7R_RPS5
SAT1_SPIB,AIF1_LY86,HLA-DMA_HLA-DRB5,CD79B_HLA-DQB1
RPL13_RPL31,GZMK_NCR3,LST1_SERPINA1,IL7R_NPM1
RPL10_RPS23,GSTP1_LTB,AP1S2_HLA-DQB1,FCN1_LST1
RPL3_RPS12,CD2_CD79A,HLA-C_RPL36,RPL10_RPS14
CD74_HLA-DPB1,CD14_CFD,FGFBP2_PDLIM1,BLVRB_FCGRT
CXCR4_RPL30,CTSW_GZMA,CD79A_HLA-DQA2,HLA-DOB_LTB
RPL13_RPL30,BLVRB_HLA-DPA1,CD37_FCRLA,IRF8_MS4A6A
LY86_NPC2,RPS15A_RPS27A,HLA-DRA_MS4A6A,NKG7_PRF1
IRF8_LINC00926,IL7R_NKG7,SERPINA1_SMIM14,CD14_HLA-DPB1
CDA_TYMP,LTB_TIGIT,BLK_KIAA0125,RPL3_RPS12
MS4A1_TCL1A,COTL1_RPL30,CYBA_RPS23,CCL4_GZMA
EAF2_FCER1G,HLA-DMB_MS4A6A,CD79A_DUSP2,RPL21_RPS27A
HLA-DQA1_HLA-DRB5,NCF2_TYROBP,CD8A_KLRG1,RPL32_RPL5
FTL_HLA-DMA,RPS12_RPS14,HLA-DQA2_TCL1A,BLVRB_HLA-DPA1
CD247_RPS15A,RPL23A_TCL1A,NPC2_TYMP,RPS12_RPSA
FGFBP2_RPLP2,RPL9_TCL1A,CD2_PPAPDC1B,CCL4_CST7
IL7R_TIGIT,CD14_FTH1,RPS15A_RPS4X,IL7R_RPL32
COTL1_GZMK,CD2_TSPAN13,CD37_MS4A1,LTB_RPL13
RPL13_RPL9,RPL11_RPL21,PTPRCAP_S100A4,RPL18A_RPL32
HLA-C_LTB,HLA-DMA_RPL3,BANK1_PNOC,IL7R_RPLP0
RPL13_RPSA,MS4A6A_S100A9,KIAA0125_MATK,LTB_RPL32
RPS18_RPS4X,DUSP2_PKIG,CEBPD_HLA-DRB1,LY86_NPC2
CD74_HLA-DRB1,APOBEC3G_LYZ,ARPC5L_CD8A,CD74_TYMP
HLA-DRB5_MS4A6A,CD3D_CD79B,HLA-DMB_HLA-DRB1,FTH1_LY86
CDA_PKIG,CD247_IL32,CD68_FCGRT,S100A8_S100A9
RPL23A_RPS25,RPS6_SPI1,HLA-E_RPS6,CFP_FTH1
HLA-DRA_HVCN1,CD14_GRN,RPL32_RPS25,CD8B_GZMH
RPL27A_S100A11,GZMK_TYMP,GRN_NPC2,RPL13A_RPSA
RPL3_RPS5,B2M_RPLP0,CCR7_LAG3,HLA-DPA1_HLA-DRA
CD14_RPSA,CXCR4_FCER1G,RPL10_RPS15A,BLK_FCER2
CD2_CD79A,BLK_LTB,C12orf75_VPREB3,CD40_SPIB
S100A4_TIGIT,RPL5_TYROBP,HLA-B_RPL36,LTB_VPREB3
RPL13_RPS14,RPL10A_RPL23A,CD14_HLA-DRA,CD72_PPAPDC1B
CST7_HLA-A,BLVRB_RPS3A,CD2_S100A8,CD74_CFD
CD247_PDLIM1,BLVRB_CFP,IRF8_MARCH1,COTL1_TSPO
LTB_RPS15A,CCL5_LTB,DUSP2_PRF1,RPL11_RPS12
ISG20_RPS3A,HLA-B_RPS25,ARPC5L_SH2D2A,RPS18_RPS5
AC092580.4_CD79A,CD79A_SPI1,MATK_TSPAN13,FTH1_S100A8
RPL18A_RPLP0,HLA-DPA1_RPS6,S100A11_TKT,RPL10A_RPS25
CFD_CFP,EEF1A1_RPSA,PFN1_RPL21,RPL21_RPS23
NKG7_TPT1,CDA_FCGRT,FGFBP2_HLA-DOB,RPL13_RPS29
BLK_PNOC,CD247_S100A8,RPS18_RPS6,FTL_SERPINA1
B2M_RPL18A,HLA-C_RPL32,BRI3_CST3,RPLP2_RPS18
RPL11_RPL23A,HCST_LDHB,LGALS3_LST1,GZMH_PRF1
CD14_FTH1,CFD_HLA-DOB,GABARAP_SNX2,AP1S2_CFP
CYBA_GZMH,PYCARD_RPL31,LYAR_SH2D2A,FCN1_NPC2
CST7_LDHB,KLRG1_LY86,GNG7_KIAA0125,GZMH_HLA-DPA1
GSTP1_IL32,RPS5_TYMP,CD37_TSPAN13,CD14_HLA-DRB5
NKG7_RPL32,EEF1A1_RPLP2,DUSP2_TCL1A,LY86_MARCH1
CD8A_HLA-DMA,HLA-DPB1_RPL5,LDHB_RPS29,CYBA_HLA-DRB5
RPL5_RPS13,ARPC5L_CCR7,FCER2_KIAA0125,HLA-DRB5_LY86
FTH1_TKT,CD247_FCN1,CD79A_GZMM,BLVRB_S100A8
RPS18_RPS6,CD14_FTL,CD79B_FCER2,RPS27A_RPSA
COTL1_HOPX,HLA-DRA_TSPAN13,FGFBP2_HLA-DQA2,FCER1G_TYMP
CD14_FCN1,B2M_NKG7,CD72_HLA-DQA2,GRN_S100A9
RPL11_RPLP0,HOPX_TYROBP,PYCARD_TIGIT,CXCR4_RPS25
EAF2_FCN1,EAF2_TYROBP,GZMM_TCL1A,GRN_HLA-DQB1
RPL13_RPS23,LGALS1_RPL18A,BLVRB_CTSS,FTL_SPI1
LGALS3_TSPAN13,RPL13A_RPSA,ARPC5L_CD8B,RPL30_RPL32
CD74_HLA-DRB5,B2M_RPL21,PNOC_TSPAN13,IRF8_TSPAN13
B2M_RPL35A,CCR7_LGALS1,NCF2_NPC2,CST3_TKT
TKT_TSPAN13,LGALS2_LYZ,AC092580.4_SH2D1A,FGFBP2_PRF1
HCST_HLA-B,HCST_HLA-A,RPL18A_RPS27A,RPL32_RPS5
CD40_FTH1,CST7_GZMK,EAF2_LY86,CD72_P2RX5
LDHB_RPS29,RPS10_RPS18,RPL10_RPS28,FCER1G_GRN
RPLP0_RPS28,LDHB_PRF1,RPLP0_RPS18,HLA-DQB1_SAT1
RPL13_RPL35A,RPS6_RPSA,BRI3_FCGRT,HLA-C_MALAT1
CCL5_CD3D,RPL18A_RPS5,FGFBP2_SAMD3,RPL27A_RPS14
RPL18A_RPS18,RPL27A_RPS15A,RPL11_RPS3,CD40_LGALS2
PNOC_SPIB,RPL13_TPT1,PRF1_VPREB3,S100A9_TYROBP
GNG7_TCL1A,CDA_FTH1,GABARAP_TKT,FCGRT_SERPINA1
CD14_TYROBP,RPL14_RPS25,RPS12_RPS3,AP1S2_SPI1
B2M_PRF1,RPS3_SERPINA1,BRI3_NCF2,CD14_PNOC
NCR3_NOSIP,CEBPD_RPS12,CTSW_RPS25,HLA-DPB1_HLA-DRB1
CD8B_RPS3A,LY86_TYROBP,HLA-DQB1_SNX2,CFP_NPC2
HLA-DPA1_HLA-DRA,HLA-DMB_LDHB,FCRLA_GNG7,RPSA_TPT1
RPL30_RPS23,CD99_FGFBP2,SERPINA1_SPI1,FCGRT_HLA-DQA1
LAG3_PNOC,GZMH_RPL5,RPL11_RPS4X,RPL14_RPL35A
CYBA_RPL14,AC092580.4_CFD,EAF2_TYROBP,MS4A1_P2RX5
GZMH_HLA-DRB5,HLA-DRA_HLA-DRB5,RPL13_RPS18,HLA-DQA1_LY86
RPL30_RPL9,RPS12_RPS27A,FCRLA_PRF1,RPLP0_RPS14
HLA-DQA1_HLA-DRB1,HLA-DPA1_NCR3,HLA-DRB1_MS4A6A,HLA-DRB5_MS4A6A
BRI3_LY86,GZMH_RPLP2,PRF1_SAMD3,GRN_HLA-DQA1
PPAPDC1B_TCL1A,HLA-C_LY86,CD72_DUSP2,RPL11_RPL32
FCGRT_PKIG,CCL5_CST7,CCL4_CD79A,RPL10_RPL23A
CFP_SERPINA1,CD40_S100A9,PKIG_TSPAN13,CTSS_FCER1G
GZMA_LAG3,FCER1G_SPI1,GRN_PYCARD,CFP_HLA-DMB
CHST12_RPS3A,CST7_GZMM,CCR7_EAF2,NCR3_RPL10A
DUSP2_LAG3,CCL5_HLA-DRA,APMAP_BANK1,RPS14_RPSA
RPL21_SH2D2A,HLA-B_NOSIP,PYCARD_TYMP,RPL13_RPL23A
PRF1_RPS27,CFD_TYROBP,HLA-DOB_TCL1A,RPL23A_RPS27A
CFD_FTL,IL7R_RPLP0,RPL35A_RPL9,BLVRB_S100A9
RPS11_TPT1,CFP_NCF2,CCL4_TCL1A,RPL11_RPS28
HLA-DPA1_LAG3,HLA-DMA_HLA-DRB1,ARPC5L_NOSIP,EEF1A1_RPL13
RPLP2_RPS28,CCR7_NOSIP,CD68_CST3,FCGRT_LGALS2
CD37_RPS28,RPL13_RPS28,BANK1_MS4A1,GRN_SPI1
RPL10A_RPL32,LTB_RPL13,AC092580.4_PPAPDC1B,HOPX_RPSA
NKG7_RPS25,CD247_SERPINA1,ARPC5L_GZMK,HLA-DPB1_IRF8
