GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
FCER1A_GP9,FCRLA_TTC38,BLVRA_PHACTR1,CD79A_FCRLA
LAMTOR1_TNFSF13B,KLRB1_MAL,C5AR1_LY6G6F,FCER1A_SERPINF1
CLEC1B_MAL,KLRG1_PLA2G12A,FCGRT_PHACTR1,FCRLA_LINC00926
CLDN5_GAS2L1,ACRBP_AQP3,MS4A1_PPBP,C5AR1_PTGS1
ACRBP_PTCRA,KLRC1_PLA2G12A,PARVB_TMEM40,ITGA2B_LINC00926
ARPC1B_KIAA0125,SNCA_TUBB1,FCGR3A_PKIG,KIAA0125_SWAP70
ID2_RP11-367G6.3,GPX1_MAFB,FCGRT_PLD4,IGSF6_SERPINF1
NCF2_RP11-367G6.3,AQP3_PLA2G12A,GAS2L1_PF4,S100A12_SPIB
CA2_ITGA2B,HLA-DMA_IGSF6,PNOC_SPIB,ENHO_IL1B
FCER1A_TMEM40,PKIG_TCL1A,CMTM5_FOLR3,MAL_PTCRA
PLBD1_PTGS1,ACRBP_CLEC1B,ARHGAP24_GP9,ALDH2_FGL2
CLU_SERPINF1,ARHGAP24_PF4,ACRBP_PPBP,LINC00926_P2RX5
FCGR3A_SPON2,GZMA_GZMH,CD1C_CLU,CD9_LY6G6F
IFI30_ITGA2B,CD9_SMIM14,HLA-DQA1_LY6G6F,C2orf88_SERPINF1
COTL1_PLBD1,SERPINF1_TREML1,FPR1_PTGS1,F13A1_TMEM40
HOPX_SMCO4,AC147651.3_HIST1H2AC,CD79A_PF4,IGSF6_NCF2
HINT1_SWAP70,AP001189.4_TREML1,MS4A1_SERPINF1,PTGS1_TNFSF13B
ALDH2_HLA-DMB,FPR1_HLA-DMA,IFITM3_PRF1,MS4A6A_PHACTR1
FCGR3A_IGLL5,CD72_MS4A1,ACRBP_PF4,MAFB_PLBD1
CST7_FCGR3A,GZMK_HIST1H2AC,PNOC_PPBP,AP001189.4_P2RX5
CD1C_SPARC,FERMT3_PPBP,GZMK_NKG7,CLEC10A_PLBD1
LDLRAP1_PTCRA,CDA_SMCO4,GNG11_SEPT5,PF4_PNOC
CST7_IL1B,CD79A_TTC38,ACRBP_PTCRA,AP001189.4_SEPT5
LITAF_SNCA,FPR1_LGALS3,CD72_PF4,ACRBP_MAL
CLEC1B_FOLR3,ARHGAP24_TCL1A,AQP3_CLEC1B,FGL2_PTGS1
ITGA2B_SPARC,CLEC1B_GZMK,FCER1A_PPBP,CD1C_ENHO
HINT1_LDLRAP1,FCRL6_TNFRSF1B,F13A1_TUBB1,MS4A1_PKIG
COTL1_FCGRT,ENHO_H2AFY,FGL2_IFI30,AIF1_APOBEC3A
CD19_CLEC1B,HLA-DOB_MAP3K7CL,COTL1_PLBD1,PF4_TREML1
LINC00926_MS4A6A,CD160_CLEC1B,BLVRA_SPARC,IFI30_MS4A6A
COTL1_KLRC1,COTL1_ITGA2B,ALDH2_APOBEC3A,CA2_FCER1A
ASGR1_CMTM5,LDLRAP1_S100A12,APOBEC3A_TMEM40,FPR1_PLD4
BLNK_PNOC,HLA-DOB_TMEM40,APOBEC3A_ENHO,FGL2_FPR1
GZMB_HAVCR2,PTGDR_SPARC,PLD4_SERPINF1,ASGR1_IGSF6
GSTP1_MAL,MAL_S100A12,FCGRT_IFI30,AP001189.4_CD19
GZMK_NKG7,ACRBP_PNOC,GP9_LY6G6F,FCGR2B_S100A12
NPC2_SNCA,LST1_SMCO4,FOLR3_GAS2L1,FCER1A_IFI30
IGSF6_PLBD1,ARHGAP24_FERMT3,CD9_GP9,BLNK_LINC00926
ARHGAP24_CLEC10A,GAS2L1_HIST1H2AC,APOBEC3A_CA2,ALDH2_CLEC10A
AIF1_SNCA,IFI30_LY6G6F,ARHGAP24_CLU,ARHGAP24_LY6G6F
CDA_FCER1A,LY6G6F_PHACTR1,BLNK_CLDN5,C5AR1_FPR1
KLRG1_PLD4,KLRB1_S100A12,C5AR1_PHACTR1,FGL2_PHACTR1
GZMB_MMD,HVCN1_S1PR5,ALDH2_AP001189.4,LY6G6F_PPBP
GP9_IFI30,CD247_FGFBP2,AKR1C3_TCL1A,MAFB_PLD4
CD79A_MPP1,AC147651.3_KLRC1,EFHD2_LINC00926,FPR1_HLA-DQA1
FCGRT_FPR1,CD1C_PTGDR,C9orf142_TCL1A,IFI30_NCF2
CST7_PRR5,GYG1_MPP1,PLBD1_SEPT5,FGL2_IFI30
CD1C_CLEC10A,CLEC1B_HIST1H2AC,CA2_SPARC,BLNK_SPIB
FGFBP2_GZMB,LYAR_MAL,HVCN1_TNFSF13B,F13A1_SPARC
LY6G6F_TMEM40,H2AFY_MARCH2,BLVRA_CLU,NCF2_PHACTR1
HLA-DQA1_LY6G6F,IRF8_NRGN,LY6G6F_SERPINF1,GP1BA_GP9
AP001189.4_CLU,GZMA_NKG7,FCER1A_LY6G6F,CLDN5_MAL
MZB1_SERPINF1,AQP3_HIST1H2AC,CD19_PF4,FOLR3_MS4A6A
LDLRAP1_RGS18,PARVB_TMEM40,ARPC1B_PNOC,CD9_SDPR
CD1C_TMEM40,EAF2_NRGN,PRR5_TUBB1,FCER1A_PHACTR1
IFITM3_MZB1,BLVRA_LY6G6F,MZB1_PF4,GP9_LINC00926
PTGS1_RGS18,GRN_IGSF6,BLNK_FCGR2B,CD19_PKIG
EAF2_HLA-DOB,CLDN5_LAT2,FCER1A_PHACTR1,AP001189.4_IGLL5
FPR1_IFI30,FCGR2B_SWAP70,IGSF6_PTGS1,FCGRT_FPR1
FCGR2B_TUBB1,MFSD1_PARVB,IGSF6_P2RX5,LY6G6F_TCL1A
CD160_TIGIT,NRGN_PRR5,FCGR2B_GAS2L1,FPR1_RGS18
GP9_LY6G6F,AC147651.3_GZMK,MAFB_PTGS1,FOLR3_RGS18
EAF2_MS4A6A,PTCRA_TSC22D1,HLA-DQA1_PHACTR1,BLNK_FCRLA
CD160_PDIA3,CD160_GZMK,GZMB_NKG7,CD79A_P2RX5
IFITM3_PRF1,LINC00936_TALDO1,ARPC1B_TCL1A,ARHGAP24_IGLL5
GZMB_GZMK,SPARC_TPM4,IGLL5_PPBP,CD19_TCL1A
CA2_TMEM40,ARHGAP24_MYL9,AP001189.4_C2orf88,CD79A_TREML1
CDA_PTGS1,TMEM40_TREML1,CD19_PTCRA,HLA-DQA1_IFI30
CLEC10A_SERPINF1,LGALS1_S100A6,ALDH2_GP9,IGSF6_PLD4
F13A1_NRGN,FCGR2B_JAKMIP1,CCL3_PLD4,APOBEC3A_FGL2
FCER1G_PTPRCAP,MAP3K7CL_TREML1,FCER1A_IFI30,FCER1A_NCF2
AKR1C3_TCL1A,CD79A_NCOA4,CDA_F13A1,ALDH2_IL1B
CD19_PF4,IGSF6_LGALS3,IFI30_SERPINF1,HLA-DQA1_PHACTR1
GZMA_GZMB,ACRBP_LYAR,KLRB1_SPIB,FOLR3_IL1B
FGFBP2_PGRMC1,GP1BA_PRR5,AC147651.3_FOLR3,LY6G6F_TUBB1
GZMB_PRF1,MMD_PGRMC1,GP1BA_SPIB,LGALS2_NCF2
MFSD1_PRR5,FCGR3A_PRF1,CCL4_CD79A,IGLL5_PF4
MFSD1_SPARC,APOBEC3A_HLA-DQA1,GNLY_GZMK,IGLL5_PPBP
FGFBP2_GPR56,ACRBP_MAL,ITGA2B_SERPINF1,FOLR3_S100A12
PDIA3_TCL1A,LYAR_TSC22D1,FPR1_GP1BA,CD19_FCRLA
NCF2_TNFSF13B,LDLRAP1_PTCRA,CD247_FCGR3A,C2orf88_MAL
ABI3_MMD,AP001189.4_TCL1A,CD72_SERPINF1,CLDN5_CMTM5
CD247_TIGIT,CLIC3_PTGDR,GZMB_GZMK,CLDN5_JAKMIP1
HLA-DMB_IL1B,CLEC1B_MAL,FGFBP2_LGALS2,CLEC10A_PTGS1
F13A1_MS4A6A,GP9_H2AFY,HLA-DQA1_IFI30,AIF1_PHACTR1
C5AR1_GP1BA,HLA-DMA_SEPT5,ARHGAP24_CLEC10A,CMTM5_PTCRA
C9orf142_HLA-DMA,C2orf88_CD79B,CCL4_TCL1A,CD19_CD79A
CA2_SPARC,KLRB1_NCR3,PPBP_TMEM40,CDA_PTGS1
FCGRT_SEPT5,MAL_TSC22D1,MAFB_SPARC,AIF1_IFI30
MZB1_PF4,GSN_ITGA2B,AQP3_GAS2L1,CD19_SPIB
CST7_TSC22D1,GRN_LGALS3,EAF2_MS4A6A,JAKMIP1_PTCRA
LAMTOR1_RGS18,CA2_RAMP1,MAL_SPIB,FCN1_NCF2
PLD4_SERPINF1,AC147651.3_MAL,CA2_CLEC10A,CDA_IL1B
ACRBP_SPIB,ARHGAP24_RP11-367G6.3,PTGS1_SEPT5,CD9_GP9
FPR1_PTGS1,GRN_HLA-DMA,FCGRT_PTGS1,CDA_FPR1
CD72_SDPR,EAF2_SNCA,CDA_SEPT5,APOBEC3A_C5AR1
FCGR2B_SWAP70,NRGN_SNCA,FGL2_FPR1,FCN1_PTGS1
LST1_SNX29P2,CD2_PTCRA,GZMA_GZMB,KIAA0125_MS4A1
FGFBP2_SPON2,AP001189.4_VAMP8,MFSD1_PF4,CLEC10A_LGALS2
FCGR3A_KIAA0125,FPR1_IGSF6,LGALS2_SEPT5,LY6G6F_TREML1
GZMA_IGSF6,GIMAP5_KLRG1,GZMB_PRF1,FCER1A_MAFB
HLA-DMB_TUBB1,CLU_FCER1A,CD9_ENHO,FCGR2B_PTGS1
ARHGAP24_CLU,IGSF6_LST1,FGL2_SPARC,BLNK_FCGR2B
HLA-DQA1_PHACTR1,MS4A1_TCL1A,IRF8_TUBB1,CD9_SEPT5
MAFB_NCF2,PARVB_TPM4,FGL2_PHACTR1,HLA-DQA1_PTGS1
LGALS2_TUBB1,IGSF6_TIGIT,CLU_PF4,CD9_F13A1
PARVB_SPARC,CDA_FCGRT,ACRBP_SPIB,AP001189.4_BLNK
AP001189.4_TMEM40,CD72_PF4,CD72_PPBP,ENHO_FCER1A
F13A1_IL1B,CCL3_PRR5,ADAM28_FPR1,CMTM5_TMEM40
GP9_ITGA2B,NCOA4_VAMP8,GSN_IGSF6,BLNK_PKIG
HLA-DQA1_SEPT5,IRF8_SNCA,CD1C_ENHO,APOBEC3A_FCGRT
ENHO_PHACTR1,CLEC10A_FCER1A,LINC00926_MS4A6A,GP1BA_ITGA2B
EFHD2_MPP1,FCGR2B_MMD,ARHGAP24_PHACTR1,CD9_CMTM5
CMTM5_IL1B,LDLRAP1_MAL,ALDH2_F13A1,FPR1_SMCO4
C1orf162_HLA-DOB,ARHGAP24_CD79A,ASGR1_TUBB1,FCER1A_FPR1
EAF2_NRGN,AQP3_MAL,ALDH2_SERPINF1,BLNK_TCL1A
JAKMIP1_SWAP70,SMCO4_TNFSF13B,AP001189.4_GP9,CD9_ITGA2B
GIMAP7_SMIM14,C9orf142_PLEKHF1,C9orf142_PNOC,FGL2_LGALS2
GNLY_IL32,HAVCR2_S100A6,CDA_PTGS1,IGSF6_SMCO4
CD1C_CLU,FCER1A_MAP3K7CL,FGL2_TMEM40,C5AR1_IFI30
EAF2_FOLR3,FOLR3_MMD,AC147651.3_PF4,AIF1_IL1B
MAP3K7CL_SERPINF1,CD72_MYL9,APOBEC3A_PTGS1,LY6G6F_PKIG
ASGR1_PTGS1,C9orf142_PKIG,FGFBP2_GZMB,CD9_CLU
AC147651.3_FCGR2B,COTL1_GP9,CD9_ITGA2B,FCRLA_SPARC
GZMH_LGALS2,HIST1H2AC_KLRC1,ACRBP_CLDN5,HLA-DMB_PTGS1
AC147651.3_FOLR3,CD72_RP11-367G6.3,APOBEC3A_CLU,CMTM5_SPARC
ARPC5L_MARCH2,AQP3_GZMK,IGFBP7_SPON2,CD1C_IFI30
CDA_F13A1,ARHGAP24_IGLL5,C2orf88_SPARC,AP001189.4_PNOC
HAVCR2_SMIM14,EAF2_IRF8,ARHGAP24_IFI30,CLU_GP1BA
ID2_TSC22D1,GPR56_HLA-DPA1,IFI30_TMEM40,ENHO_HLA-DQA1
HLA-DQA1_MYL9,FCN1_HLA-DPB1,KLRC1_NKG7,ARHGAP24_KIAA0125
LYAR_MFSD1,EAF2_PRR5,IFI30_ITGA2B,AIF1_CA2
GIMAP7_TNFSF13B,HLA-DOB_MFSD1,FPR1_IGSF6,KIAA0125_PF4
AC147651.3_MAL,CCL3_IRF8,COTL1_IGSF6,MS4A6A_PLBD1
CTSW_RGS18,CMTM5_RGS18,MFSD1_PPBP,AP001189.4_KIAA0125
GSTP1_MS4A6A,KLRG1_S100A12,BLNK_SPIB,C2orf88_PTCRA
GP1BA_NRGN,CA2_MPP1,ARHGAP24_CA2,CD1C_PHACTR1
CYBA_TNFRSF1B,ARHGAP24_LINC00926,CD37_CD79A,C5AR1_PHACTR1
LDLRAP1_LGALS2,CD79A_LINC00926,CD9_CLU,FCER1A_IL1B
H2AFY_SNX29P2,KLRC1_KLRG1,HVCN1_PPBP,PNOC_PPBP
ARPC5L_CDA,PRR5_RGS18,PRSS23_SPON2,ARHGAP24_PNOC
ASGR1_F13A1,HLA-DQB1_TALDO1,CA2_PF4,KIAA0125_PPBP
AP001189.4_SPARC,HLA-DMA_NCF2,GZMK_PRF1,FOLR3_LGALS2
CCL4_MARCH2,NCR3_TSC22D1,GP9_SERPINF1,CD9_TMEM40
C2orf88_PNOC,EAF2_MS4A6A,CD9_F13A1,CLDN5_F13A1
CST7_GZMB,HIST1H2AC_KLRG1,CLEC10A_PF4,MS4A1_PNOC
GNLY_LYAR,CST7_GZMB,LAT2_SPIB,RGS18_SPIB
ENHO_TMEM40,LGALS2_PRR5,FCGRT_LY6G6F,FCGR2B_RGS18
CLDN5_SWAP70,AQP3_KLRC1,CD19_CLEC10A,FCRLA_PNOC
CD19_PNOC,LTB_SPIB,GP9_PPBP,BLNK_CD79A
FCGRT_FCN1,FPR1_SEPT5,IFI30_IGSF6,C5AR1_IGSF6
KIAA0125_TREML1,GNG11_HLA-DQB1,PLBD1_TUBB1,C2orf88_CLDN5
CEBPB_GSN,KLRG1_MAL,GZMB_SPON2,APOBEC3A_HLA-DQA1
ABI3_TSC22D1,SNX29P2_TPM1,BLNK_SERPINF1,GNG11_LY6G6F
GPX1_PLA2G12A,CD72_S1PR5,GPR56_MS4A6A,FCRLA_TMEM40
AP001189.4_LINC00926,CCL3_TUBB1,HLA-DOB_PPBP,CA2_MS4A6A
GZMA_PTPRCAP,FCN1_TNFSF13B,GIMAP5_LGALS2,CA2_HLA-DQA1
ADAM28_MAL,PLBD1_SMCO4,AP001189.4_LINC00926,CD79A_LY6G6F
PARVB_PLBD1,LINC00926_PPBP,CD19_CLDN5,IGSF6_MS4A6A
LST1_PLBD1,CDA_FCN1,CST7_GZMB,FGL2_PLBD1
S1PR5_SNCA,CD160_KLRG1,AQP3_CD19,CA2_CD1C
CYBA_FGL2,CLIC3_HLA-DOB,PHACTR1_SERPINF1,FCGR2B_IL1B
GZMA_P2RX5,LGALS2_RGS18,ITGA2B_LY6G6F,ALDH2_MS4A6A
H2AFY_MAFB,CLIC3_LGALS1,HLA-DMB_PHACTR1,CLEC1B_TUBB1
ALDH2_CA2,LGALS3_SEPT5,C9orf142_PLD4,PLBD1_RGS18
GIMAP7_HVCN1,CLU_GSN,FGL2_GP9,KIAA0125_TCL1A
ARPC1B_PNOC,PLEKHF1_VAMP8,CST7_FCGR3A,CD19_FCGR2B
IL32_TIGIT,AIF1_CTSS,ASGR1_GP1BA,PHACTR1_SMCO4
MS4A6A_NRGN,GAS2L1_GIMAP5,CCL4_LINC00926,PNOC_TCL1A
PLBD1_SEPT5,CD72_IGLL5,EAF2_PTCRA,FCN1_FPR1
C9orf142_TREML1,ASGR1_SMCO4,BLNK_PPBP,FCN1_IL1B
FCGR2B_JAKMIP1,PLEKHF1_TPM4,ARHGAP24_CD79A,IFI30_SMCO4
GNLY_KLRC1,ACRBP_KLRG1,BLVRA_LY6G6F,CDA_RGS18
F13A1_SEPT5,ASGR1_FCGRT,BLNK_CA2,CLEC10A_IL1B
HLA-DMB_IFITM3,ACRBP_BLNK,MAP3K7CL_PHACTR1,PTGS1_SPIB
ALDH2_GP9,ACRBP_CD19,HLA-DQB1_LY6G6F,ASGR1_CA2
FCGR3A_MS4A1,GZMK_KLRG1,FGL2_LY6G6F,CDA_IFI30
CCL5_TSC22D1,MMD_S100A8,FCGR3A_SPON2,LINC00926_RP11-367G6.3
ALDH2_MFSD1,HLA-DQB1_MPP1,KLRG1_PTCRA,ASGR1_IFI30
EAF2_RGS18,HLA-DMB_RGS18,ALDH2_CLEC10A,CD9_SPARC
FCGRT_PTGS1,SEPT5_TIGIT,FOLR3_GP1BA,FCER1A_PTGS1
C9orf142_LINC00926,NCOA4_TCL1A,AIF1_PTGS1,HLA-DMB_IGSF6
FOLR3_GAS2L1,AQP3_NCR3,FCRLA_SERPINF1,AIF1_LGALS2
CCL3_FCGRT,PTCRA_S100A12,CCL4_XCL2,LINC00926_SNX29P2
MPP1_SPARC,FCER1A_PARVB,HLA-DQB1_IFI30,IL1B_TNFSF13B
GZMK_XCL1,GRN_SEPT5,GZMK_IFITM3,IL1B_SMCO4
CMTM5_RGS18,ALDH2_SMIM14,PDIA3_TCL1A,IL1B_PLD4
GIMAP7_HLA-DMA,LTB_S100A8,MFSD1_PHACTR1,F13A1_PTCRA
NKG7_TTC38,HIST1H2AC_PNOC,CEBPB_GP9,APOBEC3A_RGS18
GP9_PHACTR1,FCGR2B_LAT2,FGFBP2_SPON2,FCER1A_IGSF6
CA2_CLU,CD160_KLRC1,FCER1A_PF4,LINC00926_PNOC
FCER1G_KLRB1,MAP3K7CL_MARCH2,FCGRT_IGSF6,CA2_FGL2
ADAM28_TUBB1,CCL4_SPON2,NCOA4_PHACTR1,MAFB_SERPINF1
CCL4_CD79A,HLA-DQB1_SDPR,EAF2_FCGR2B,CDA_PHACTR1
GAS2L1_MAL,HVCN1_TTC38,GNLY_KLRC1,CA2_NCF2
HLA-DOB_SDPR,FCN1_PLBD1,AP001189.4_ENHO,IGLL5_LINC00926
FCER1A_MYL9,NCF2_SMCO4,MYL9_PPBP,FCGR2B_MS4A6A
CCL3_HLA-DMA,CLEC1B_S100A12,PRF1_XCL1,PPBP_SEPT5
C5orf56_MAFB,JAKMIP1_LAT2,IGFBP7_PRF1,LINC00926_TREML1
DYNLL1_SAMD3,FCER1A_TMEM40,FCER1G_PTPRCAP,ARHGAP24_SEPT5
CTSW_KLRB1,IGSF6_NPC2,CMTM5_MS4A6A,C5AR1_PLBD1
CLEC10A_GP9,MS4A6A_NRGN,ARHGAP24_ITGA2B,FCGRT_PTGS1
FCGR2B_GAS2L1,LST1_TIGIT,GYG1_PKIG,C5AR1_FCN1
PKIG_TMEM40,KLRG1_NCR3,CA2_FPR1,ASGR1_PHACTR1
GZMK_HLA-DMB,CD160_PNOC,HLA-DOB_ITGA2B,MAFB_MS4A6A
IGSF6_PTGS1,LDLRAP1_LYAR,HVCN1_PF4,JAKMIP1_TUBB1
EFHD2_LINC00926,LAT2_SWAP70,LINC00926_SPARC,KIAA0125_LINC00926
F13A1_PLBD1,KLRB1_KLRG1,CD247_FGFBP2,AIF1_IGSF6
ALDH2_IGSF6,FCRLA_S1PR5,PGRMC1_TUBB1,ACRBP_SERPINF1
GNLY_GZMK,HIST1H2AC_MAL,NRGN_SPIB,FPR1_TNFSF13B
BLVRA_CA2,LST1_SEPT5,HLA-DOB_SERPINF1,FCGRT_IGSF6
CDA_GP1BA,PKIG_TPM4,F13A1_PHACTR1,C5AR1_IL1B
CD37_RP11-367G6.3,ITGA2B_MFSD1,F13A1_TYROBP,ARHGAP24_MS4A1
HLA-DPB1_HLA-DRB1,C2orf88_PF4,HINT1_TREML1,CLEC10A_NCF2
ARHGAP24_LINC00926,ENHO_ITGA2B,CD9_PTGS1,AIF1_PLBD1
HLA-DPA1_JAKMIP1,CLEC1B_NCR3,CMTM5_IGSF6,AC147651.3_TUBB1
HVCN1_PLD4,FCGRT_HLA-DPA1,FGFBP2_GZMH,IFI30_RGS18
PRSS23_SPON2,MMD_SPIB,ARHGAP24_CD19,MS4A1_PF4
FCN1_PLD4,MFSD1_PLD4,FCGR3A_IRF8,MS4A1_PPBP
C5AR1_HLA-DMB,SPIB_SWAP70,C5AR1_MS4A6A,FGL2_MS4A6A
SNCA_SPIB,CD160_MAL,COTL1_GZMK,FCGRT_FCN1
IGFBP7_SPON2,NCR3_PLA2G12A,CD1C_SERPINF1,MS4A1_TREML1
CLEC10A_PPBP,CLEC10A_PTGDR,ASGR1_CMTM5,FGL2_MAFB
ITGA2B_SERPINF1,FCGRT_TNFSF13B,CTSS_FGL2,IL1B_SPIB
KLRC1_NKG7,GIMAP7_KLRG1,FCGR2B_TUBB1,SEPT5_TCL1A
CST7_MFSD1,IL1B_RGS18,EAF2_SEPT5,CDA_FCER1A
IFI30_IGSF6,FCRLA_MS4A1,FCER1A_LINC00926,ALDH2_SERPINF1
GPR56_MAL,CLEC1B_KLRB1,HIST1H2AC_SPIB,NCF2_PLBD1
ENHO_IFI30,HLA-DOB_PTGDR,PGRMC1_PTCRA,JAKMIP1_SDPR
C5orf56_MAL,CMTM5_PRR5,C2orf88_PHACTR1,LINC00926_MS4A1
MAP3K7CL_MFSD1,FCER1A_MARCH2,CDA_LY6G6F,EAF2_IL1B
GZMK_MS4A1,MZB1_PF4,CD247_GZMK,ASGR1_FPR1
PTPRCAP_TSC22D1,ITGA2B_MARCH2,PHACTR1_TMEM40,LY6G6F_PF4
FGL2_SPARC,JAKMIP1_SPIB,MAP3K7CL_PF4,FCGRT_PHACTR1
PKIG_SPARC,IFI30_SDPR,ALDH2_GP1BA,IGLL5_SPARC
AP001189.4_ITGA2B,PHACTR1_SDPR,ARHGAP24_TMEM40,FCN1_LGALS2
CLIC3_S100A12,LGALS3_NCF2,P2RX5_SERPINF1,AP001189.4_MS4A1
AKR1C3_MAL,FCER1A_HLA-DOB,NCF2_PTGS1,FCGRT_IFI30
ID2_PRSS23,GIMAP5_PLA2G12A,PDIA3_PNOC,APOBEC3A_SERPINF1
FOLR3_SWAP70,FPR1_GRN,GSN_PNOC,CA2_CDA
CD79A_PPBP,PPBP_TCL1A,CDA_TUBB1,AIF1_C5AR1
CD247_CEBPB,APOBEC3G_CCL5,GNG11_IGSF6,C5AR1_CA2
SPIB_TUBB1,GAS2L1_MAL,CYBA_IRF8,CDA_IGSF6
LST1_MFSD1,FCRLA_SNX29P2,GNLY_PRF1,AIF1_ENHO
GIMAP7_GYG1,LAT2_PTCRA,FGFBP2_NKG7,PHACTR1_RGS18
GPR56_S100A12,GRN_TIGIT,GZMK_SPIB,APOBEC3A_FCER1A
C5AR1_CD72,MYL9_MZB1,LTB_MS4A1,ASGR1_ENHO
ARPC1B_PLA2G12A,FCGRT_NCF2,NRGN_PTCRA,IGSF6_TNFSF13B
SPIB_SWAP70,CD1C_CLIC3,FGL2_SEPT5,GAS2L1_TUBB1
MPP1_PHACTR1,HLA-DMA_TIGIT,HOPX_TCL1A,MS4A6A_SPIB
ARHGAP24_CD79A,CLIC3_SPARC,P2RX5_TMEM40,FGL2_IGSF6
LDLRAP1_SPIB,MS4A6A_SNCA,ENHO_LINC00926,AIF1_FCGRT
NRGN_RGS18,JAKMIP1_PGRMC1,AP001189.4_CD19,GNG11_SEPT5
CTSW_MZB1,HIST1H2AC_LYAR,GZMK_LTB,C5AR1_ENHO
CLIC3_PLEKHF1,GRN_NCF2,CDA_GP1BA,IGLL5_TMEM40
CMTM5_PLBD1,FPR1_TIGIT,CCL3_CCL4,C2orf88_CLEC10A
FCGR3A_SWAP70,ACRBP_GIMAP5,EAF2_SPIB,FCRLA_ITGA2B
C9orf142_HLA-DOB,NCF2_SMIM14,NKG7_XCL1,PLBD1_SERPINF1
CST7_HLA-DMB,MARCH2_PLD4,H2AFY_LINC00926,ALDH2_FCGRT
CLDN5_MAL,GSN_TPM4,FCGR3A_PNOC,APOBEC3A_NCF2
CMTM5_LGALS2,CD79A_MS4A1,ARHGAP24_LINC00926,ALDH2_HLA-DMB
PLA2G12A_SNX29P2,FCGR2B_SPIB,NCOA4_TMEM40,FCGR2B_PNOC
CD37_MPP1,GPR56_TIGIT,AP001189.4_CD79A,IGLL5_RP11-367G6.3
GZMH_TTC38,CD1C_MFSD1,KIAA0125_PTCRA,CLU_FCRLA
GP9_SPARC,HLA-DMA_LST1,BLVRA_ITGA2B,SEPT5_TREML1
ARPC1B_ZAP70,CLDN5_MMD,FCN1_GP1BA,FGL2_IL1B
HOPX_HVCN1,MAL_PLA2G12A,ADAM28_MAL,CMTM5_JAKMIP1
CCL5_LYAR,AQP3_S100A12,CD1C_GP9,PTGS1_SMCO4
H2AFY_MAL,FCGRT_PLBD1,PRF1_XCL2,FCGRT_IL1B
CLEC10A_ENHO,AIF1_HLA-DRB1,CDA_SMCO4,BLNK_FOLR3
KLRG1_VAMP8,FPR1_NCF2,CD247_XCL1,PF4_SNX29P2
IL1B_TUBB1,MZB1_RP11-367G6.3,ASGR1_IGSF6,CD79A_SEPT5
C1orf162_SAMD3,AC147651.3_S100A12,COTL1_KLRC1,MAFB_SMCO4
C5AR1_FPR1,HLA-DOB_TPM4,PPBP_SPARC,GNG11_ITGA2B
TMEM40_TREML1,GRN_NPC2,FCGR3A_MS4A1,CD79A_MS4A1
AC147651.3_PNOC,C5orf56_LAMTOR1,FCGR3A_GZMB,HLA-DMA_MS4A6A
MZB1_SPARC,FGFBP2_GZMK,HLA-DQB1_PHACTR1,IFI30_TNFSF13B
C5AR1_IL1B,CLEC1B_LYAR,ACRBP_AP001189.4,IGLL5_PKIG
CDA_FPR1,FERMT3_LINC00926,PARVB_PLBD1,P2RX5_PKIG
PTPRCAP_SMIM14,CD79A_HVCN1,CDA_IGSF6,FCGR2B_LGALS2
ACRBP_CLDN5,LAMTOR1_MPP1,ALDH2_LINC00926,GP1BA_TMEM40
GNLY_MAP3K7CL,CLDN5_LDLRAP1,IL1B_MS4A6A,BLNK_SNX29P2
ENHO_LY6G6F,CLEC10A_CLIC3,SPON2_XCL2,PKIG_SEPT5
FGFBP2_LTB,ARHGAP24_S1PR5,AIF1_NPC2,CDA_LGALS2
FOLR3_JAKMIP1,GNG11_IFI30,ASGR1_CLEC10A,ASGR1_PLD4
PNOC_PTCRA,GNG11_PHACTR1,ADAM28_MS4A6A,MS4A6A_NCF2
ARPC1B_NRGN,HLA-DMA_NPC2,IGFBP7_PKIG,FCRLA_KIAA0125
DYNLL1_HLA-DQB1,NKG7_SPON2,C2orf88_PTCRA,PHACTR1_TNFSF13B
ALDH2_CLU,PGRMC1_SWAP70,GSN_XCL2,F13A1_JAKMIP1
PTGS1_SEPT5,KLRC1_MAL,ALDH2_IGSF6,C5AR1_LGALS2
BLNK_PPBP,LY6G6F_SDPR,AQP3_GP1BA,CD19_SNX29P2
HINT1_HLA-DOB,FCGRT_IGSF6,GZMK_PTCRA,HLA-DQA1_IL1B
ADAM28_SEPT5,GPR56_GRN,FCGRT_LST1,CD1C_FPR1
FCGR3A_GZMB,LGALS1_PRF1,GZMA_PTPRCAP,MS4A1_P2RX5
PLD4_PPBP,LST1_NCF2,KIAA0125_PNOC,EAF2_LGALS2
GNLY_H2AFY,NPC2_SEPT5,PLD4_PPBP,EAF2_FPR1
HLA-DRB1_SMIM14,PTGDR_SAMD3,KIAA0125_PKIG,AP001189.4_CD9
DYNLL1_IRF8,IGSF6_SMCO4,C5AR1_IGSF6,CLU_GNG11
F13A1_LGALS2,CLDN5_PTCRA,PHACTR1_SPARC,P2RX5_TCL1A
KLRG1_ODC1,CCL3_SNCA,GZMA_NKG7,ENHO_NCF2
CD160_FERMT3,MS4A1_P2RX5,F13A1_FOLR3,PLBD1_PLD4
